"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","FRGT","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT10","WT11","WT13","WT14","WT16","WT17","WT18","WT21","WV03"
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-01-23","   20","   10","8.05"," 1850",," 1336","0.00",,"0.0","0.0",,"61","33","  504","  200",,,"  225","13.0",,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-01-24","   90","  100","7.83"," 1518",," 2215","1.67",,"0.0","0.0",,"56","46","    0","  320",,,"  315","14.1",,,"26.4","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-01-25","   10","   20","12.53"," 1250",," 1552","0.00",,"0.0","0.0",,"53","36","  460","  280",,,"  315","17.9",,,"30.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-01-26","    0","    0","7.83"," 1650",," 1642","0.00",,"0.0","0.0",,"55","29","  638","  270",,,"  270","17.9",,,"24.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-01-27","    0","    0","5.14"," 0050",," 0104","0.00",,"0.0","0.0",,"53","35","  640","   30",,,"   45","13.0",,,"18.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-01-28","    0","    0","4.70"," 1950",," 1330","0.00",,"0.0","0.0",,"61","30","  522","  120",,,"  180","8.9",,,"13.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-01-29","   80","  100","9.62"," 1155",," 1524","0.00",,"0.0","0.0",,"67","40","  495","  170",,,"  180","17.0",,,"19.5","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-01-30","   60","   60","12.08"," 1152",," 1059","0.00",,"0.0","0.0",,"74","51","  341","  160",,,"  135","17.9",,,"28.9","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-01-31","  100","  100","10.74"," 1455",," 2329","0.03",,"0.0","0.0",,"76","62","  330","  160",,,"  135","14.1",,,"18.3","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-01","  100","  100","14.09"," 1255",," 1323","1.15",,"0.0","0.0",,"74","62","  147","  150",,,"  180","23.9",,,"34.4","    1",,"    1",,,,,,,,,"    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-02","  100","  100","8.50"," 2355",," 1411","0.51",,"0.0","0.0",,"75","65","   33","  150",,,"  225","15.0",,,"13.9","    1","    1",,,,,,,,,,"    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-03","  100","  100","7.16"," 1450",," 1436","2.25",,"0.0","0.0",,"76","67","   42","  200",,,"  180","14.1",,,"18.3","    1","    1","    1",,,,,,,,,"    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-04","  100","  100","12.53"," 2352",," 1540","0.43",,"0.0","0.0",,"68","47","    0","   10",,,"  360","19.9",,,"28.9","    1","    1",,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-05","  100","  100","17.00"," 1139",," 0501","0.78",,"0.0","0.0",,"47","34","    0","   40",,,"  360","21.9",,,"31.1","    1",,,"    1",,,,,,,,,"    1",,"    1",,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-06","   20","    0","16.55"," 1152",," 1350","0.00",,"0.0","0.0",,"41","33","  586","   20",,,"  360","21.9",,,"28.9",,,,,,,,,,,,,,,"    1",,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-07","   70","  100","8.50"," 0055",," 0101","0.00",,"0.0","0.0",,"38","25","    0","   50",,,"   45","17.9",,,"19.5",,,,,,,,,,,,"    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-08","   60","   50","6.04"," 1255",," 1626","0.00",,"0.0","0.0",,"56","36","  431","   60",,,"   90","8.9",,,"11.4",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-09","   70","   70","5.59"," 1055",," 1259","0.00",,"0.0","0.0",,"60","37","  477","   20",,,"  360","13.0",,,"16.1","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-10","   50","   10","7.38"," 1850",," 1300","0.00",,"0.0","0.0",,"65","35","  517","  130",,,"  135","12.1",,,"18.3",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-11","   90","  100","12.75"," 1605",," 1931","0.30",,"0.0","0.0",,"61","32","   10","  330",,,"  360","23.9",,,"34.4","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-12","   10","   10","10.74"," 0153",," 0106","0.00",,"0.0","0.0",,"50","29","  565","  350",,,"  360","21.0",,,"28.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-13","    0","    0","5.82"," 1550",," 1550","0.00",,"0.0","0.0",,"65","32","  665","  210",,,"  225","13.0",,,"15.0","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-14","   80","  100","14.54"," 1252",," 1252","0.68",,"0.0","0.0",,"70","45","  168","  170",,,"  180","25.9",,,"32.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-15","   30","   20","12.30"," 0020",," 0018","0.91",,"0.0","0.0",,"63","38","  604","  290",,,"  270","29.1",,,"36.7","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-16","   20","   20","6.26"," 1550",," 1505","0.00",,"0.0","0.0",,"59","33","  601","  200",,,"  225","12.1",,,"15.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-17","  100","  100","8.50"," 1550",," 2130","0.43",,"0.0","0.0",,"58","47","   12","  130",,,"  135","12.1",,,"16.1","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-18","  100","  100","11.18"," 1721",," 1643","3.79",,"0.0","0.0",,"59","53","    0","   90",,,"   90","17.9",,,"26.4","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-19","  100","  100","8.28"," 1250",," 2342","0.00",,"0.0","0.0",,"59","52","    3","  340",,,"  360","14.1",,,"16.1","    1",,,,,,,,,,,"    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-20","   90","  100","8.50"," 0255",," 0347","0.08",,"0.0","0.0",,"56","48","   65","  340",,,"  360","19.9",,,"23.0",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-21","    0","    0","6.93"," 1154",," 1132","0.00",,"0.0","0.0",,"67","41","  678","  340",,,"  360","12.1",,,"18.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-22","   30","   30","11.41"," 1254",," 1324","0.00",,"0.0","0.0",,"69","45","  605","  180",,,"  180","21.0",,,"28.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-23","   80","   80","9.40"," 2215",," 2234","0.00",,"0.0","0.0",,"74","55","  298","  350",,,"  360","15.0",,,"20.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-24","   40","   30","12.53"," 0851",," 0820","0.00",,"0.0","0.0",,"60","48","  614","   10",,,"  360","21.0",,,"27.5",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-25","   20","   30","5.59"," 1050",," 1143","0.00",,"0.0","0.0",,"65","37","  623","   60",,,"  360","8.9",,,"13.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-26","   60","   80","6.93"," 1850",," 1528","0.00",,"0.0","0.0",,"70","40","  573","  210",,,"  270","10.1",,,"16.1",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-27","   50","   70","8.50"," 1250",," 1343","0.00",,"0.0","0.0",,"71","44","  295","  270",,,"  270","14.1",,,"18.3","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-28","   50","   60","5.14"," 1350",," 1349","0.00",,"0.0","0.0",,"72","50","  292","  240",,,"  225","12.1",,,"12.8","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-02-29","   50","   50","6.49"," 1242",," 1846","0.00",,"0.0","0.0",,"73","52","  321","  360",,,"  360","10.1",,,"12.8","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-01","   40","   70","8.28"," 0853",," 1344","0.00",,"0.0","0.0",,"72","53","  457","   50",,,"   45","13.0",,,"16.1","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-02","   90","  100","13.20"," 1050",," 2352","0.52",,"0.0","0.0",,"73","52","    9","  150",,,"  180","21.0",,,"31.1","    1","    1",,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-03","  100","  100","13.42"," 0039",," 0039","2.96",,"0.0","0.0",,"73","62","   19","  160",,,"  180","28.0",,,"34.4","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-04","  100","  100","10.07"," 0854",," 0834","0.00",,"0.0","0.0",,"67","54","    0","  340",,,"  360","14.1",,,"19.5","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-05","  100","  100","7.38"," 1050",," 0923","0.00",,"0.0","0.0",,"58","51","   77","   60",,,"   45","13.0",,,"16.1","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-06","   30","   30","3.58"," 2250",," 1432","0.00",,"0.0","0.0",,"73","46","  507","  200",,,"  360","6.9",,,"11.4","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-07","   60","   80","7.16"," 1854",," 1637","0.00",,"0.0","0.0",,"75","46","  418","  130",,,"  180","13.0",,,"16.1","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-08","  100","  100","10.07"," 1435",," 1457","0.38",,"0.0","0.0",,"66","62","    3","  130",,,"  135","17.9",,,"21.9","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-09","   70","   90","10.51"," 1153",," 1031","0.40",,"0.0","0.0",,"65","51","  128","  320",,,"  315","19.9",,,"27.5","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-10","    0","    0","8.28"," 1050",," 1102","0.00",,"0.0","0.0",,"68","44","  653","  330",,,"  315","16.1",,,"20.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-11","   10","   10","11.86"," 1550",," 1315","0.00",,"0.0","0.0",,"72","45","  484","  170",,,"  180","17.9",,,"25.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-12","   80","   90","10.96"," 1152",," 1220","0.00",,"0.0","0.0",,"78","62","  156","  210",,,"  225","17.0",,,"23.0","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-13","   20","   10","12.53"," 0155",," 0343","0.00",,"0.0","0.0",,"68","53","  481","  340",,,"  360","19.9",,,"26.4",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-14","   10","   20","15.43"," 0855",," 1144","0.00",,"0.0","0.0",,"54","44","  471","  330",,,"  315","21.9",,,"30.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-15","    0","    0","9.62"," 0254",," 0304","0.00",,"0.0","0.0",,"58","40","  717","  360",,,"  360","15.0",,,"23.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-16","   50","   70","7.61"," 0753",," 0812","0.00",,"0.0","0.0",,"59","38","  651","   60",,,"   45","15.0",,,"19.5",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-17","   40","   30","11.41"," 1450",," 1436","0.35",,"0.0","0.0",,"66","37","  653","  110",,,"   90","21.0",,,"28.9","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-18","  100","  100","14.99"," 2353",," 2352","0.78",,"0.0","0.0",,"57","45","   23","  330",,,"  360","21.9",,,"30.0","    1",,,,,,,,,,,"    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-19","   20","    0","12.75"," 2353",," 0330","0.00",,"0.0","0.0",,"57","40","  699","  330",,,"  360","21.9",,,"31.1",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-20","    0","    0","6.71"," 1450",," 1446","0.00",,"0.0","0.0",,"69","37","  727","  250",,,"  270","14.1",,,"18.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-21","    0","    0","9.17"," 1355",," 1518","0.00",,"0.0","0.0",,"73","48","  729","  250",,,"  225","15.0",,,"18.3","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-22","   70","  100","8.28"," 1855",," 1338","0.00",,"0.0","0.0",,"73","46","  635","  150",,,"  180","13.0",,,"18.3","    1","    1",,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-23","   60","   70","12.30"," 1753",," 1830","0.00",,"0.0","0.0",,"76","58","  559","  120",,,"  135","17.9",,,"26.4","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-24","   90","   90","11.63"," 0654",," 0528","0.38",,"0.0","0.0",,"73","64","  199","  160",,,"  180","19.9",,,"30.0","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-25","   90","   90","9.84"," 1350",," 1216","0.54",,"0.0","0.0",,"78","68","  289","  230",,,"  225","16.1",,,"19.5","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-26","   60","   70","7.61"," 1350",," 1354","0.31",,"0.0","0.0",,"81","62","  385","  340",,,"  360","15.0",,,"20.8","    1",,,,,,,,,,,"    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-27","    0","    0","9.40"," 0953",," 1151","0.00",,"0.0","0.0",,"76","56","  740","   50",,,"   45","15.0",,,"18.3","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-28","   50","   60","9.40"," 1155",," 1927","0.00",,"0.0","0.0",,"79","51","  539","  150",,,"  135","16.1",,,"20.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-29","   70","   70","11.86"," 1153",," 1143","0.08",,"0.0","0.0",,"81","62","  482","  160",,,"  180","23.0",,,"34.4","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-30","  100","   90","10.07"," 0252",," 1252","0.54",,"0.0","0.0",,"81","68","  343","  140",,,"  135","17.9",,,"23.0","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-03-31","  100","  100","9.40"," 0337",," 0337","1.66",,"0.0","0.0",,"72","62","   41","  160",,,"  180","17.9",,,"26.4","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-01","   80","   80","10.29"," 2154",," 1937","3.75",,"0.0","0.0",,"80","58","  466","  120",,,"  360","16.1",,,"26.4","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-02","  100","  100","11.41"," 0155",," 0102","4.33",,"0.0","0.0",,"73","65","   45","  130",,,"  270","17.9",,,"31.1","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-03","   90","  100","7.61"," 0733",," 0832","0.09",,"0.0","0.0",,"72","59","  140","  130",,,"  135","23.0",,,"30.0","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-04","   20","   30","5.82"," 1850",," 1838","0.00",,"0.0","0.0",,"81","55","  711","  150",,,"  135","12.1",,,"13.9","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-05","   50","   60","10.07"," 1435",," 1724","0.00",,"0.0","0.0",,"82","62","  556","  180",,,"  180","16.1",,,"20.8","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-06","   60","   50","13.20"," 0615",," 0729","0.00",,"0.0","0.0",,"73","58","  655","  330",,,"  360","21.9",,,"32.2","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-07","    0","   10","10.29"," 1550",," 1247","0.00",,"0.0","0.0",,"75","52","  759","  320",,,"  315","14.1",,,"20.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-08","   40","   40","6.93"," 0150",," 0038","0.00",,"0.0","0.0",,"78","56","  666","   10",,,"  360","13.0",,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-09","   90","  100","4.47"," 1450",," 1414","0.00",,"0.0","0.0",,"77","56","  431","   10",,,"   45","8.1",,,"11.4",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-10","   70","   60","7.83"," 2250",," 2246","0.05",,"0.0","0.0",,"79","57","  517","  330",,,"  315","17.0",,,"25.3","    1",,,,,,,"    1",,,,"    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-11","   70","   70","17.22"," 1355",," 1232","0.00",,"0.0","0.0",,"59","47","  454","  300",,,"  270","23.0",,,"36.7","    1",,,,,,,,,,,"    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-12","   30","   20","14.09"," 0455",," 0229","0.00",,"0.0","0.0",,"73","49","  701","  270",,,"  270","23.0",,,"31.1",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-13","    0","    0","6.93"," 2055",," 1509","0.00",,"0.0","0.0",,"80","48","  770","  230",,,"  315","10.1",,,"16.1",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-14","   30","   50","6.49"," 1550",," 1537","0.00",,"0.0","0.0",,"80","51","  680","  190",,,"  180","16.1",,,"20.8","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-15","   30","   50","5.82"," 1355",," 1339","0.00",,"0.0","0.0",,"79","50","  639","  200",,,"  180","13.0",,,"18.3","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-16","   70","   90","4.70"," 0804",," 1012","0.00",,"0.0","0.0",,"77","51","  480","   30",,,"  315","8.9",,,"11.4","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-17","   70","   70","12.53"," 1550",," 1553","0.00",,"0.0","0.0",,"80","65","  536","  160",,,"  180","19.9",,,"26.4","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-18","   80","   90","12.53"," 1550",," 0215","0.07",,"0.0","0.0",,"81","69","  322","  180",,,"  180","16.1",,,"25.3","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-19","   20","   40","11.18"," 0251",," 0659","0.00",,"0.0","0.0",,"73","59","  571","  320",,,"  360","17.0",,,"25.3","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-20","    0","   10","6.71"," 1250",," 2146","0.00",,"0.0","0.0",,"78","50","  584","  200",,,"  180","13.0",,,"13.9","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-21","   60","   70","9.17"," 1650",," 1717","0.00",,"0.0","0.0",,"84","61","  530","  180",,,"  180","15.0",,,"19.5","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-22","  100","  100","11.63"," 1155",," 0903","0.00",,"0.0","0.0",,"83","71","  263","  190",,,"  180","17.0",,,"23.0","    1",,,,,,,,,,,"    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-23","  100","   90","10.07"," 1050",," 1630","0.00",,"0.0","0.0",,"85","72","  343","  190",,,"  180","16.1",,,"19.5","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-24","   50","   30","7.83"," 2354",," 0741","0.00",,"0.0","0.0",,"90","71","  583","  200",,,"  315","12.1",,,"16.1","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-25","   60","   70","10.51"," 1650",," 1607","0.00",,"0.0","0.0",,"85","71","  640","  210",,,"  180","16.1",,,"20.8","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-26","   10","   20","5.14"," 1251",," 0935","0.00",,"0.0","0.0",,"85","63","  700","  360",,,"   45","10.1",,,"15.0","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-27","    0","    0","8.28"," 1153",," 1237","0.00",,"0.0","0.0",,"82","58","  785","  350",,,"  360","17.0",,,"23.0","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-28","   60","   50","11.18"," 0750",," 0808","0.00",,"0.0","0.0",,"79","60","  642","   50",,,"   45","17.9",,,"24.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-29","  100","   90","10.96"," 1250",," 1212","0.60",,"0.0","0.0",,"76","57","  333","  130",,,"  135","19.9",,,"28.9",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-04-30","   90","  100","14.09"," 1424",," 1130","0.36",,"0.0","0.0",,"64","59","  213","   60",,,"   45","21.9",,,"30.0","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-05-01","    0","    0","6.93"," 0750",," 0742","0.00",,"0.0","0.0",,"78","57","  799","   50",,,"   45","14.1",,,"20.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-05-02","    0","    0","8.05"," 1154",," 1323","0.00",,"0.0","0.0",,"81","50","  779","  150",,,"   90","17.0",,,"31.1","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-05-03","   10","   10","6.93"," 1955",," 0957","0.00",,"0.0","0.0",,"81","51","  739","  220",,,"  135","12.1",,,"16.1","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-05-04","   10","   10","10.96"," 1155",," 1219","0.00",,"0.0","0.0",,"83","65","  738","  280",,,"  270","17.9",,,"26.4","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-05-05","    0","    0","8.50"," 1254",," 1253","0.00",,"0.0","0.0",,"82","56","  755","   10",,,"  360","15.0",,,"20.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-05-06","   10","   10","6.49"," 1950",," 1918","0.00",,"0.0","0.0",,"85","51","  740","  230",,,"  225","11.0",,,"15.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-05-07","   40","   40","6.49"," 1550",," 2102","0.00",,"0.0","0.0",,"84","55","  726","  190",,,"  135","13.0",,,"18.3","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-05-08","   70","   70","11.41"," 1250",," 1203","0.00",,"0.0","0.0",,"82","60","  701","  150",,,"  180","19.9",,,"26.4","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-05-09","   80","   90","9.17"," 1550",," 1620","0.00",,"0.0","0.0",,"84","70","  452","  170",,,"  180","14.1",,,"18.3","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-05-10","   50","   60","7.16"," 0950",," 1041","0.00",,"0.0","0.0",,"85","68","  544","  260",,,"  270","12.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-05-11","   60","   80","4.47"," 1350",," 1322","0.00",,"0.0","0.0",,"87","61","  766","   60",,,"   45","8.9",,,"15.0","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-05-12","   80","  100","6.71"," 1250",," 1228","0.00",,"0.0","0.0",,"75","56","   98","   10",,,"  360","14.1",,,"23.0",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-05-13","    0","    0","4.92"," 2050",," 2039","0.00",,"0.0","0.0",,"85","53","  758","  190",,,"  180","14.1",,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1988-05-14","    0","    0","6.71"," 0850",," 0835","0.00",,"0.0","0.0",,"89","62","  756","  310",,,"  315","13.0",,,"15.0","    1",,,,,,,"    1",,,,,,,,,
